naslov,leto,oskar,stevilo
Winnie the Pooh and the Blustery Day,1968,True,1
With Byrd at the South Pole,1929,False,0
With Byrd at the South Pole,1929,True,1
With a Song in My Heart,1952,False,4
With a Song in My Heart,1952,True,1
With the Marines at Tarawa,1944,False,0
With the Marines at Tarawa,1944,True,1
Witness,1985,False,6
Witness,1985,True,2
Witness to War: Dr. Charlie Clements,1985,False,0
Witness to War: Dr. Charlie Clements,1985,True,1
Woman of the Year,1942,False,1
Woman of the Year,1942,True,1
Women Talking,2022,False,1
Women Talking,2022,True,1
Women in Love,1970,False,3
Women in Love,1970,True,1
"Women – for America, for the World",1986,False,0
"Women – for America, for the World",1986,True,1
Wonder Boys,2000,False,2
Wonder Boys,2000,True,1
Wonder Man,1945,False,3
Wonder Man,1945,True,1
Woodstock,1970,False,2
Woodstock,1970,True,1
Work Experience,1989,False,0
Work Experience,1989,True,1
Working Girl,1988,False,5
Working Girl,1988,True,1
World Without Sun,1964,False,0
World Without Sun,1964,True,1
World of Kids,1951,False,0
World of Kids,1951,True,1
Wrestling Swordfish,1931,False,0
Wrestling Swordfish,1931,True,1
Written on the Wind,1956,False,2
Written on the Wind,1956,True,1
Wuthering Heights,1939,False,7
Wuthering Heights,1939,True,1
Yankee Doodle Dandy,1942,False,5
Yankee Doodle Dandy,1942,True,3
Yentl,1983,False,4
Yentl,1983,True,1
"Yesterday, Today and Tomorrow",1964,False,0
"Yesterday, Today and Tomorrow",1964,True,1
You Can't Take It with You,1938,False,5
You Can't Take It with You,1938,True,2
You Don't Have to Die,1988,False,0
You Don't Have to Die,1988,True,1
You Light Up My Life,1977,False,0
You Light Up My Life,1977,True,1
Young at Heart,1987,False,0
Young at Heart,1987,True,1
Z,1969,False,3
Z,1969,True,2
Zero Dark Thirty,2012,False,4
Zero Dark Thirty,2012,True,1
Zootopia,2016,False,0
Zootopia,2016,True,1
Zorba the Greek,1964,False,4
Zorba the Greek,1964,True,3
tom thumb,1958,False,0
tom thumb,1958,True,1
